id,username,password,balance,charitysum,closedfingamount
424,cdigginsbr,Ds5F3Oq9v,"$31,827.79","$18,172.21",0
425,aeimbs,Jctbxt2Ude,"$35,952.80","$14,047.20",0
426,cbeauvaisbt,PsJJXHqCHqW9,"$38,265.88","$11,734.12",0
427,twadlybu,7S9AwKrkfWc,"$38,597.80","$11,402.20",0
428,pnaultybv,92KZvxceWa,"$49,066.63",$933.37,0
429,ekeywoodbw,cFNzYV,"$35,309.95","$14,690.05",0
430,lbertomeubx,KieUBVz,"$36,974.52","$13,025.48",0
431,vnormanvilleby,wegFcwg,"$42,847.90","$7,152.10",0
432,dtzarbz,HAIvyI2,"$39,268.61","$10,731.39",0
433,memmsc0,dHrmLaD,"$43,562.97","$6,437.03",0
434,rpayleyc1,EZA5w0RD,"$36,050.20","$13,949.80",0
435,dbaggallyc2,N5VWOU,"$35,685.80","$14,314.20",0
436,tselbiec3,rzlPhAtw7c,"$49,243.39",$756.61,0
437,hstannusc4,hts1RGf7,"$36,041.69","$13,958.31",0
438,egaitonec5,kgIvqoOODT9e,"$49,009.30",$990.70,0
439,rtobiasc6,lqgsivhaz,"$38,199.45","$11,800.55",0
440,jllorensc7,OJfeDd,"$44,439.03","$5,560.97",0
441,nagarc8,tWlWvVIxe78P,"$41,855.99","$8,144.01",0
445,shackfordcc,MaYLqKZ,"$42,067.40","$7,932.60",0
446,lredmondcd,JddtxpA,"$43,322.33","$6,677.67",0
447,cpehrssonce,2zcsb6Qwf1ER,"$45,015.52","$4,984.48",0
448,abiagionicf,yN1Ji0mKb5,"$37,443.89","$12,556.11",0
449,dskoylescg,9f9cdVxY0bM,"$36,701.03","$13,298.97",0
450,dcampesch,Aqsdn3m2tTn,"$39,716.19","$10,283.81",0
451,jorgillci,DEz4uv,"$35,736.91","$14,263.09",0
452,lcronkshawcj,35LCH2HaJX,"$37,733.40","$12,266.60",0
455,apauluzzicm,SPUErIEHBTcB,"$49,172.39",$827.61,0
456,jbourleycn,sogODmp3Xw,"$45,438.63","$4,561.37",0
457,bleederco,sykXYu,"$33,944.91","$16,055.09",0
458,cbattincp,drqHBw,"$40,608.58","$9,391.42",0
459,egubbincq,8rTsw9YWMxxm,"$35,766.06","$14,233.94",0
460,gabbiscr,zngt06lZk,"$38,214.35","$11,785.65",0
461,fwindleycs,rgPEpL,"$40,677.28","$9,322.72",0
462,cfatscherct,Gs9t822rkr,"$43,487.15","$6,512.85",0
463,egeckscu,f61umzb7oBxs,"$32,390.68","$17,609.32",0
464,kcanetcv,68crTevqqV,"$41,559.12","$8,440.88",0
465,jseatoncw,wmlZbMikECqY,"$39,991.47","$10,008.53",0
466,edeeprosecx,HqTZc0cYnm9W,"$38,837.88","$11,162.12",0
467,hcoveycy,JAICe6Jq4c1n,"$43,839.40","$6,160.60",0
468,ckepecz,JP6LYc1wrd,"$40,716.18","$9,283.82",0
469,awilksd0,Qes7HlT,"$36,247.51","$13,752.49",0
470,nchristofold1,tQ1egaH,"$44,466.98","$5,533.02",0
471,dfishlockd2,4oPZZ1,"$44,754.91","$5,245.09",0
472,kdowd3,UEois7,"$35,647.80","$14,352.20",0
473,tpaddeleyd4,tXoLBXx,"$39,144.94","$10,855.06",0
474,ddowsingd5,4wM5WsSG,"$39,669.76","$10,330.24",0
475,dslimmingd6,MXeJt4Kdrm2,"$32,430.68","$17,569.32",0
476,akalinked7,GRGDeAA,"$35,730.49","$14,269.51",0
477,cchampkinsd8,AwIcrmxPSQt,"$43,341.09","$6,658.91",0
478,mmacnaughtond9,WbcuAMnR,"$39,087.71","$10,912.29",0
479,bgoodreadda,p1ByCBWgHS,"$34,853.19","$15,146.81",0
480,mgoldbourndb,1eL8Q30LhgEe,"$44,770.61","$5,229.39",0
481,fcurleydc,XwIzkRHl,"$44,466.85","$5,533.15",0
482,gdampierdd,0IJKyQve,"$41,627.90","$8,372.10",0
483,saxstonde,bVDNtiOg3B,"$40,619.26","$9,380.74",0
484,dscurreydf,HQw1PNzSlBFH,"$41,987.15","$8,012.85",0
485,shaughandg,XfpqFYNp,"$39,117.40","$10,882.60",0
486,psotworthdh,nC2qZmD0zZ,"$38,810.60","$11,189.40",0
487,itackledi,uwMMpVFQP,"$38,304.79","$11,695.21",0
488,pborlanddj,uaZTgi3TQz,"$46,563.83","$3,436.17",0
489,tjacobsohndk,k7fFOl1,"$36,415.05","$13,584.95",0
490,adowtrydl,EeMCrdUt3jZ,"$41,689.03","$8,310.97",0
491,mspiveydm,gBeIk8H,"$35,032.92","$14,967.08",0
492,esunnersdn,H3g5VT4tqkm,"$43,064.27","$6,935.73",0
493,scristofolodo,dEomDN5GF,"$33,595.27","$16,404.73",0
494,dellerdp,ikoq3E,"$39,646.85","$10,353.15",0
495,lservantdq,nWLwVTCkG4MT,"$43,903.97","$6,096.03",0
496,kferrydr,lk8zlXToZ,"$40,752.54","$9,247.46",0
497,bwissbyds,vlDp0I,"$41,689.61","$8,310.39",0
498,dgozneydt,7aAYpKyJqn,"$40,852.67","$9,147.33",0
499,bsheltondu,7dFJssx6L,"$35,240.42","$14,759.58",0
500,rharberdv,b2iZ3ds0Uh37,"$44,442.64","$5,557.36",0
501,meastcottdw,fSLxfaegwJi,"$32,432.92","$17,567.08",0
502,nwebburndx,TwVDceZre,"$36,973.21","$13,026.79",0
503,clindldy,pZBxuIDp,"$34,733.97","$15,266.03",0
505,aelwarde0,2vJRXgX,"$43,288.27","$6,711.73",0
506,nedele1,zz6XVX,"$44,062.48","$5,937.52",0
453,senstoneck,TsVf7Wc,"$45,315.92","$4,684.08",0
508,derwine3,3JRIp2Z,"$38,566.91","$11,433.09",0
510,bworshalle5,5cZzZaMQLtP4,"$34,742.97","$15,257.03",0
511,rjollimane6,O633Nhyyd,"$36,517.09","$13,482.91",0
512,mclemette7,xMISkN5,"$40,563.96","$9,436.04",0
513,lkwieteke8,Lo7cl6vZ7E,"$40,302.45","$9,697.55",0
514,sdantone9,rB2BDd52Oq,"$42,031.82","$7,968.18",0
515,bevinsea,mTb73EiD,"$45,880.05","$4,119.95",0
516,ebartolomeazzieb,h6tMUZ,"$42,638.91","$7,361.09",0
517,fdadgeec,KTpYuph,"$37,664.56","$12,335.44",0
518,calthroped,BUPqHs,"$46,394.30","$3,605.70",0
519,coakmanee,BBRCHEV,"$40,194.77","$9,805.23",0
520,jpreddleef,rZhLNsbBU,"$44,393.02","$5,606.98",0
521,beagleneg,IDGD9g,"$38,266.89","$11,733.11",0
522,wyakovliveh,7H5r8Kk8,"$42,464.66","$7,535.34",0
524,fgutej,FSx7V2hCowS,"$33,395.85","$16,604.15",0
525,haleavyek,J6QMjnarPAy,"$37,957.98","$12,042.02",0
528,sbrookeren,WW6vYTE,"$45,535.36","$4,464.64",0
529,gwornumeo,nJvyUnVVk,"$36,013.41","$13,986.59",0
530,ipummellep,tOpXGmx,"$43,707.92","$6,292.08",0
531,kaldricheq,84DcMn4,"$40,456.94","$9,543.06",0
532,gmccooker,7Ax1uv,"$44,111.34","$5,888.66",0
533,vdixceyes,wtyPe9Or,"$44,759.89","$5,240.11",0
534,hlarteret,PvnrzuZ58Gg,"$38,461.38","$11,538.62",0
535,lbroxholmeeu,vILuOS7,"$41,095.42","$8,904.58",0
536,abroschkeev,e58ilF2pP,"$43,307.96","$6,692.04",0
537,fjoderliew,WQDX6YHLrXp,"$33,870.67","$16,129.33",0
538,jthonex,YMMmoUW1L3kF,"$46,865.35","$3,134.65",0
539,etroppmanney,Hu32rimwwB,"$39,537.14","$10,462.86",0
540,ssimonuttiez,Xh2P9bZHk,"$33,987.13","$16,012.87",0
541,dhaggasf0,wDvSJomPI03,"$37,466.42","$12,533.58",0
542,tkellowayf1,KTgUVa,"$36,104.06","$13,895.94",0
543,dveillardf2,wTYizoPzmR3,"$46,743.68","$3,256.32",0
544,bjambrozekf3,mMNxec7ao,"$46,087.71","$3,912.29",0
545,plipprosef4,KhK2WmcpK,"$40,071.20","$9,928.80",0
546,vtighef5,Aszgh686c1pF,"$41,632.99","$8,367.01",0
547,odunsterf6,Hro5NVwYolR,"$43,623.17","$6,376.83",0
548,bcahnf7,3afxLl,"$39,411.30","$10,588.70",0
549,kziemkef8,hVSxySC,"$41,215.70","$8,784.30",0
550,fbehninckf9,8vTVe18tRLf,"$40,026.37","$9,973.63",0
551,shedanfa,Jq0mFU,"$38,626.19","$11,373.81",0
552,tmaddocksfb,THAXP6nFO,"$36,535.83","$13,464.17",0
553,kbruneaufc,vpm7Ii,"$39,452.15","$10,547.85",0
554,zclifffd,XjJrQuospQp,"$44,914.95","$5,085.05",0
555,llillegardfe,xfTAXFbB,"$37,339.02","$12,660.98",0
556,tselfff,fksFJrX,"$46,310.74","$3,689.26",0
557,dpickinfg,PPUfdajlnwAs,"$37,741.90","$12,258.10",0
558,wvaldesfh,avvZYzVq9,"$40,264.77","$9,735.23",0
559,mcahalinfi,drSTjCN0Y,"$42,110.37","$7,889.63",0
560,aronischfj,Ys90RBJl,"$44,688.43","$5,311.57",0
562,coliphantfl,t5RPwfzA2Q,"$41,454.40","$8,545.60",0
565,gyeardsleyfo,U3tTuMIuOu6,"$37,090.36","$12,909.64",0
566,lwilksfp,Vp0f1JPVsA,"$42,231.41","$7,768.59",0
567,bpickoverfq,4vxl62Y0ZkFh,"$35,249.28","$14,750.72",0
568,obraderfr,4NwLPMj,"$46,444.12","$3,555.88",0
569,nmelonbyfs,EpdcTXmXEB,"$38,705.02","$11,294.98",0
570,cradboneft,94blpIpLCOR,"$37,192.97","$12,807.03",0
571,bgoldbergfu,GaIpBDl66o,"$44,265.45","$5,734.55",0
572,lleakfv,i8MpGN,"$42,027.21","$7,972.79",0
573,mlegricefw,VutPjiWS5p,"$43,468.86","$6,531.14",0
574,wvossefx,bPnNE4cTuQK,"$45,041.70","$4,958.30",0
575,ctorresify,cMudNBQWm6kn,"$35,474.91","$14,525.09",0
576,eseysfz,v53HPvcyQUDf,"$43,614.00","$6,386.00",0
577,tspringthorpeg0,PSa6N91T,"$36,034.17","$13,965.83",0
578,cjoscelyng1,ljK0Fsv5L,"$32,956.61","$17,043.39",0
579,kmcgonnellg2,VriDf1IR,"$45,531.70","$4,468.30",0
580,mdietscheg3,2YXKPhzmy4,"$40,243.13","$9,756.87",0
581,uhalligang4,jQ9n9b0Nk5,"$36,525.47","$13,474.53",0
582,rureng5,AlXnfsG04Qb,"$40,699.55","$9,300.45",0
583,cvarndellg6,hXXbRgfuf,"$33,219.29","$16,780.71",0
584,sjanuszg7,HjUxXJver,"$36,372.54","$13,627.46",0
585,sboulterg8,4OcZaGlDPN,"$39,119.27","$10,880.73",0
587,wfulkga,YKBD2VzH4Il,"$45,130.35","$4,869.65",0
588,aruprechtgb,klDMOEcaQ,"$39,332.12","$10,667.88",0
589,hizhakgc,eh5IkF1OB,"$45,441.07","$4,558.93",0
590,hmeconigd,Tqag3iFKww,"$40,700.33","$9,299.67",0
591,wbrownbillge,IGXV7TB5V,"$47,179.08","$2,820.92",0
592,mbeushawgf,eggVcz153la,"$47,670.27","$2,329.73",0
593,asandellsgg,1pvzwq9oQHN,"$32,216.14","$17,783.86",0
594,syitshakgh,J0lGda,"$40,958.94","$9,041.06",0
595,cloveridgegi,C6jyQ6ogHlzE,"$35,185.31","$14,814.69",0
596,ndabnotgj,CVknNM,"$39,445.23","$10,554.77",0
597,hdisleygk,BmjVMNXZOi,"$38,008.57","$11,991.43",0
598,jfrankisgl,2knd5F,"$33,861.34","$16,138.66",0
599,tdinzeygm,iwQ01kQ7h,"$41,844.53","$8,155.47",0
600,esalatinogn,wZHfr0yFFFbl,"$31,645.17","$18,354.83",0
601,heggersgo,70kB4lFiBsY,"$33,385.75","$16,614.25",0
602,soliveiragp,8AxhIw,"$39,540.24","$10,459.76",0
603,abartomieugq,x9BFSM,"$43,915.12","$6,084.88",0
604,fsignorelligr,PVqd35Dki5J,"$43,011.73","$6,988.27",0
605,hprettjohngs,eNoU7P0,"$46,739.73","$3,260.27",0
606,nfeehangt,uygfhjVYj,"$44,881.68","$5,118.32",0
609,dhatchergw,Jfjl3KXF,"$40,547.76","$9,452.24",0
610,kduminigx,LI5cajW0q0,"$36,550.19","$13,449.81",0
611,ulocklessgy,2rx4FGiInrw3,"$43,883.29","$6,116.71",0
612,lmcturleygz,8QXAlNHaei,"$42,377.45","$7,622.55",0
614,rbyrkmyrh1,mMJAGQf2,"$40,257.49","$9,742.51",0
615,pmulhillh2,RNO54FKNm,"$35,921.51","$14,078.49",0
616,bomaileyh3,78G72JFqT,"$47,065.21","$2,934.79",0
617,jcallowh4,jocBDtX,"$46,146.97","$3,853.03",0
618,ejeckellh5,kToWqPhbwMLG,"$38,352.46","$11,647.54",0
619,sissacovh6,5bFpdTiz4t,"$39,543.50","$10,456.50",0
620,tturfush7,hJL7xHdLTj,"$40,395.35","$9,604.65",0
621,kabrianih8,DZbgDuXn0,"$40,431.45","$9,568.55",0
622,vhaglintonh9,PUwZcoLIt867,"$44,411.87","$5,588.13",0
623,aallmondha,baEml53M,"$39,317.66","$10,682.34",0
624,cbenoisthb,T28hCngQ,"$41,101.27","$8,898.73",0
625,mcasinahc,YUMSZc6Ru5,"$35,144.69","$14,855.31",0
626,kbouslerhd,j7zvWq6M1l,"$42,091.26","$7,908.74",0
627,sarnaudihe,QgczjJw,"$44,644.08","$5,355.92",0
628,zavenhf,RguTY5,"$38,968.11","$11,031.89",0
629,msopphg,8G3U6XgO4cG,"$40,194.34","$9,805.66",0
630,mmaidstonehh,QxdXl2izHDYs,"$39,015.61","$10,984.39",0
631,cbillhamhi,Ndbcww,"$39,789.30","$10,210.70",0
632,cpettingallhj,vf0ONQQ4CBt,"$37,317.18","$12,682.82",0
633,glongleyhk,5wPfR9b,"$40,337.02","$9,662.98",0
634,pvanderweedenburghl,GdsgkwST,"$32,550.50","$17,449.50",0
635,dmullalyhm,vRc2pD44T8rv,"$40,004.05","$9,995.95",0
636,oclifforthhn,TkYBdhkxMxH,"$36,760.26","$13,239.74",0
637,wgreenoho,lkX6XN4qJU4,"$38,245.45","$11,754.55",0
638,ehowsanhp,NXkAQTX,"$40,059.23","$9,940.77",0
639,gculleyhq,kwiJUwrl,"$38,990.99","$11,009.01",0
640,acleaveshr,tBt8FanbjYu,"$37,299.23","$12,700.77",0
641,kholbornhs,LwHowjdZ9B,"$37,970.39","$12,029.61",0
642,cpirelliht,dkERsvms,"$36,865.86","$13,134.14",0
643,cflynnhu,2cDlnTZLwe,"$35,350.24","$14,649.76",0
644,aharraginhv,jSU40tm0H,"$38,107.85","$11,892.15",0
645,mcollumhw,wHFzkTdl1FA,"$41,497.49","$8,502.51",0
646,msherwynhx,DISQ6LEII0oW,"$43,419.51","$6,580.49",0
647,rmilanhy,X0Y0VDNTPsW,"$47,094.76","$2,905.24",0
648,ckennifeckhz,fK2In7nuqivm,"$40,996.13","$9,003.87",0
649,stembletti0,TwMknoO,"$40,351.33","$9,648.67",0
651,lhopferi2,LPVPNV,"$40,100.23","$9,899.77",0
652,tstefii3,65TwXvi,"$39,125.25","$10,874.75",0
653,kriddingtoni4,U4AqLiXH8,"$40,313.22","$9,686.78",0
654,bkindoni5,gQ0gnnh,"$41,389.80","$8,610.20",0
655,bgaskarthi6,YdH6OK,"$38,792.01","$11,207.99",0
656,rcaghani7,X7CxdEFqDfn,"$36,619.65","$13,380.35",0
657,cstannahi8,6MlgIiXaELJ,"$42,000.04","$7,999.96",0
658,agreastyi9,WlkMg5,"$37,811.55","$12,188.45",0
659,ksimoesia,zGsd4uFJz,"$39,344.66","$10,655.34",0
660,jissacoffib,agF4YMPllN,"$35,967.76","$14,032.24",0
661,tgallawayic,D7Tu6pzRZz,"$47,456.98","$2,543.02",0
662,smccarlieid,dr9G2pOm343,"$46,109.73","$3,890.27",0
663,jhuikerbyie,XW3FKXQFvW,"$37,880.71","$12,119.29",0
664,llonghurstif,gixh24,"$46,700.29","$3,299.71",0
665,awithringtonig,UlUOsf,"$32,805.24","$17,194.76",0
666,jwarnesih,z0h5zQ,"$39,063.30","$10,936.70",0
668,csizeij,kt5Hfc5Vw4,"$41,380.00","$8,620.00",0
672,imegaineyin,wiAWtpCq,"$39,908.42","$10,091.58",0
673,gscaddonio,5Jnuznz,"$45,867.14","$4,132.86",0
674,astrakerip,PY2lOoMa,"$39,891.52","$10,108.48",0
675,fceschiiq,0zYyJyxKbzN,"$37,238.68","$12,761.32",0
676,rbrabenir,zKjkT59Q,"$41,347.04","$8,652.96",0
677,cmccomiskieis,UMXYxTpZC,"$34,572.45","$15,427.55",0
678,cstoppit,opve7A,"$44,796.33","$5,203.67",0
679,ademaineiu,lKSkuo,"$38,362.93","$11,637.07",0
680,rlasselleiv,mApry0Ju,"$38,397.24","$11,602.76",0
681,mwimpeneyiw,wmaLvnxm7Z,"$39,830.31","$10,169.69",0
682,dnortonix,2YHjGTg41GA,"$49,714.88",$285.12,0
683,lfaltiniy,OlpgZis6UWN,"$31,923.59","$18,076.41",0
684,gingreyiz,7KfFimY,"$39,478.98","$10,521.02",0
685,mormesherj0,gMELyvINM,"$37,675.97","$12,324.03",0
686,eluisj1,qSMbH2grU3gD,"$41,436.46","$8,563.54",0
687,rdecourtj2,KkIADK,"$39,671.31","$10,328.69",0
688,bdrancej3,JRw3yaDzW,"$41,557.20","$8,442.80",0
689,dgaudinj4,Sftv1r7cciX,"$40,445.96","$9,554.04",0
690,pgordonj5,FEq5JNMcr,"$39,684.54","$10,315.46",0
691,mbertolinj6,b0SKNk,"$32,786.62","$17,213.38",0
693,rdurdlej8,Too0QYJgTcd,"$40,568.77","$9,431.23",0
694,dcampbelldunlopj9,tQgzKyK,"$39,723.32","$10,276.68",0
695,jvasquezja,6OsddRJI,"$43,245.12","$6,754.88",0
696,jbackhurstjb,xmRNjx,"$41,520.05","$8,479.95",0
698,msievejd,ZwaoA7zXL,"$43,569.38","$6,430.62",0
699,daudenisje,JSGo45aQT,"$49,253.95",$746.05,0
700,allewellenjf,99ImGWDdcrYB,"$38,752.75","$11,247.25",0
701,gvanrossjg,H6obN17GCU,"$43,436.93","$6,563.07",0
702,wpearmanjh,QeHPqknkDj,"$48,739.19","$1,260.81",0
703,lmacgibbonji,KSh7agClF,"$41,587.76","$8,412.24",0
704,spardonjj,M80DPx,"$33,645.14","$16,354.86",0
705,fmajorjk,1TCe1sUWnA,"$43,735.52","$6,264.48",0
706,tslixbyjl,3ER6H8a5uev,"$40,884.34","$9,115.66",0
707,eeddowisjm,b1TsiQe,"$34,606.56","$15,393.44",0
667,nnapoleonii,CM5ioHnHR4DC,"$47,618.36","$2,381.64",0
709,agierthjo,hdsFdtx,"$47,714.58","$2,285.42",0
710,tnuttingjp,OuQ2VRLKpi,"$39,052.54","$10,947.46",0
711,mwoakesjq,7uEZ74p,"$40,027.89","$9,972.11",0
712,twinsiowieckijr,Ind20K3zdU,"$40,235.94","$9,764.06",0
713,eolyonovjs,Rb1H88i,"$35,213.09","$14,786.91",0
714,sbessonjt,bYDTF3umGqz7,"$37,199.43","$12,800.57",0
715,ispacieju,Eg0mo2bk1,"$35,613.54","$14,386.46",0
716,lburchmorejv,FPfJPFQB0G,"$46,531.32","$3,468.68",0
717,spizziejw,np0Zr0NqQ5V,"$40,366.02","$9,633.98",0
718,dlangtryjx,0QQY5eKN,"$39,063.81","$10,936.19",0
720,dfaughnanjz,LnTNdimnycOW,"$41,452.44","$8,547.56",0
721,dpettik0,xKh1Zyj,"$40,367.88","$9,632.12",0
722,ainklek1,FfuIXg2xg43R,"$39,702.52","$10,297.48",0
723,wsipsonk2,HM0NglR6ql,"$38,839.57","$11,160.43",0
724,rludeek3,GJQMuOL7,"$47,426.45","$2,573.55",0
725,kbernakiewiczk4,xvw1M941x,"$38,074.09","$11,925.91",0
726,wheballk5,VnAYeohhIHJh,"$37,370.03","$12,629.97",0
727,csmeethk6,igoCXgren,"$35,093.80","$14,906.20",0
728,ahoutbyk7,x4JhkTZ,"$38,214.63","$11,785.37",0
729,dputleyk8,PKtXoMT9,"$45,485.19","$4,514.81",0
730,jroblouk9,85ZZsDh2,"$40,324.13","$9,675.87",0
731,svittetka,A1EOTP,"$41,226.12","$8,773.88",0
732,fbottinikb,KoIMklQpZTPV,"$37,991.26","$12,008.74",0
733,slawrensonkc,ZkhWUQuth6WE,"$36,459.54","$13,540.46",0
734,nmcduallkd,7slP3qp5k,"$35,345.28","$14,654.72",0
735,lmactimpanyke,1LmwGZFjOQnH,"$33,886.59","$16,113.41",0
736,cgoodbarkf,Cquv9x80H7Q,"$37,439.83","$12,560.17",0
737,kspratlingkg,Qy2GRMaZh8,"$41,254.94","$8,745.06",0
738,nleckenbykh,VH0HXg,"$37,782.44","$12,217.56",0
739,cslefordki,EdOqgJijEFw,"$44,702.75","$5,297.25",0
740,afernelykj,EgJsy8Bt,"$45,637.52","$4,362.48",0
742,gbeckekl,DeGPdK,"$43,947.54","$6,052.46",0
743,dmandreskm,JFzwEB0,"$37,957.26","$12,042.74",0
744,csalvadorikn,XmAjiKf,"$48,366.99","$1,633.01",0
745,mloudwellko,fai2DK8fHgVj,"$39,172.49","$10,827.51",0
746,jhebblewhitekp,ZSWCI1pQ3v,"$41,244.46","$8,755.54",0
747,fscoynekq,ul8D3MCYk,"$42,338.82","$7,661.18",0
748,mmillomkr,qQsTp7,"$41,093.52","$8,906.48",0
749,mrushmerks,uXXwAzNQ,"$37,434.10","$12,565.90",0
750,lblackburnkt,iSfGZt,"$38,219.61","$11,780.39",0
751,dnenciku,GhzaXoafs,"$47,564.80","$2,435.20",0
752,mdungeykv,KjKBM3Ro,"$44,202.86","$5,797.14",0
753,estubbskw,IHAUddyBx,"$35,383.06","$14,616.94",0
754,jburgherkx,YwgT1Rq4bG,"$32,194.07","$17,805.93",0
755,pdillingstonky,uOXy2M999Q3,"$41,871.31","$8,128.69",0
756,cshakesbykz,X2EPPpfc4h,"$43,537.35","$6,462.65",0
757,astannersl0,y75aArHmBnd,"$35,854.85","$14,145.15",0
758,blambdinl1,rPh4rNO,"$38,732.41","$11,267.59",0
759,rdefrainel2,bXzalHjBRz,"$47,532.15","$2,467.85",0
760,djellisl3,Kux73MTw9NZ7,"$42,575.15","$7,424.85",0
761,cbonnerl4,8jVM27,"$40,574.28","$9,425.72",0
762,bbootherl5,6s6Wfd,"$40,882.44","$9,117.56",0
764,ssalll7,Oueha6,"$39,785.04","$10,214.96",0
765,jsutherbyl8,FvfTWgXBfBy,"$41,845.35","$8,154.65",0
766,sbastonl9,vPIXRQfX,"$40,961.51","$9,038.49",0
767,gkestertonla,Na6ery0P,"$44,856.08","$5,143.92",0
768,mellereylb,q2qdMy,"$39,942.64","$10,057.36",0
769,lcorainilc,ztd1RP,"$32,121.55","$17,878.45",0
770,pmackowleld,XhkpzuG8,"$39,191.50","$10,808.50",0
771,kcarnegyle,bO5xFlEjA,"$41,188.79","$8,811.21",0
772,dpaxfordelf,bqPBOzW1ig,"$38,246.23","$11,753.77",0
773,sparkhouselg,wHlQacJn8,"$33,513.67","$16,486.33",0
774,dpeschkelh,OSYbrSXpYy0,"$45,921.59","$4,078.41",0
775,strevillionli,fRpb3zmAY5pu,"$46,689.40","$3,310.60",0
776,tsheppardlj,A851ujlE3,"$37,953.51","$12,046.49",0
778,lworsamll,LKIkbvYLeb2,"$46,852.98","$3,147.02",0
779,esabinlm,3vLTTSiG,"$43,135.86","$6,864.14",0
780,mbonnesenln,WTsChgZn6Tcb,"$33,283.13","$16,716.87",0
781,fbetjeslo,6DmMlY5qL50,"$38,776.49","$11,223.51",0
782,dlongstreethlp,cP1NV6TW9l,"$43,858.59","$6,141.41",0
783,uflockhartlq,tgDrKo35,"$39,224.54","$10,775.46",0
784,jbodycombelr,KlmgCwp1,"$35,542.25","$14,457.75",0
786,tnicklinlt,ZHgt7P,"$38,190.09","$11,809.91",0
788,adorbinlv,heSwnx6,"$39,893.07","$10,106.93",0
789,csmizlw,EBRPQkIY,"$40,805.19","$9,194.81",0
790,ahollowslx,fHLX6yFx7KTJ,"$39,246.88","$10,753.12",0
791,bpoxtonly,FHAuQS,"$32,936.12","$17,063.88",0
792,wcrampsylz,TUsZM1ML,"$32,786.88","$17,213.12",0
793,rgerholzm0,gYeISMGi,"$44,501.31","$5,498.69",0
794,platheym1,lbLm9C158,"$41,174.77","$8,825.23",0
795,dbeckenhamm2,hhujd2PEW,"$42,789.77","$7,210.23",0
796,tlysaghtm3,8EwHw5,"$38,279.39","$11,720.61",0
797,ctonnesenm4,LDuz0ebP,"$36,116.27","$13,883.73",0
798,ashimonim5,EagXUG,"$48,791.78","$1,208.22",0
799,vgeraschm6,RZrj7vDqG,"$31,028.20","$18,971.80",0
800,ccasseym7,G7F4Te6sKSb,"$37,499.46","$12,500.54",0
801,atomensonm8,WXT0bhX,"$38,175.38","$11,824.62",0
802,hshurmerm9,7uFFX6uWUNl,"$45,200.92","$4,799.08",0
804,bhandscombmb,evTIth,"$42,234.22","$7,765.78",0
805,psneakermc,1mOPWTO,"$37,417.90","$12,582.10",0
806,dmatelaitismd,teyY35Jm,"$36,306.08","$13,693.92",0
807,spaffotme,n2IK44H,"$38,684.56","$11,315.44",0
808,mfaulksmf,jjL3yxaMmLH,"$40,944.81","$9,055.19",0
810,cgristwoodmh,XMKmzrdLLB,"$42,344.24","$7,655.76",0
811,brobkenmi,x0HxVBbt,"$38,992.09","$11,007.91",0
812,lstrafenmj,AjIV9gLAF,"$39,195.09","$10,804.91",0
813,cfrancklynmk,nRKN3rsyo,"$46,716.04","$3,283.96",0
815,fshevelsmm,1quA7sbyzKkt,"$47,271.76","$2,728.24",0
816,mpeertmn,ADiQ5P,"$40,964.63","$9,035.37",0
817,jgitthousemo,ffukyVxSG,"$39,964.46","$10,035.54",0
818,mcollissonmp,FwTYUGCQQOU,"$40,140.51","$9,859.49",0
819,cstebbingsmq,EtAjMybss3E5,"$39,745.77","$10,254.23",0
820,eeldenmr,kty9n9ZG5mp,"$36,624.08","$13,375.92",0
821,dscorahms,EDdiHNh,"$33,438.13","$16,561.87",0
822,ppaulleymt,tK8pnRyNN,"$41,878.91","$8,121.09",0
823,ncreevymu,2W9ZhHpZUFST,"$36,234.19","$13,765.81",0
824,jbrennenmv,wmXsA4TvD,"$39,219.82","$10,780.18",0
825,sjouanotmw,6dcd80HLkiKB,"$39,318.08","$10,681.92",0
826,bpfaffemx,0eZ9JJRnKvxG,"$42,506.40","$7,493.60",0
827,ksnellmanmy,REiSSW46,"$39,380.41","$10,619.59",0
828,gnorridgemz,DlpYfPGsG,"$37,579.20","$12,420.80",0
829,mgoakesn0,OYFEP0,"$43,541.65","$6,458.35",0
830,mgerrann1,0FZfO39ViV,"$41,276.69","$8,723.31",0
831,dminillon2,JsuFFXV,"$39,354.17","$10,645.83",0
832,twrenn3,9VbQ2lgK,"$48,322.51","$1,677.49",0
833,weisenbergn4,pxkNl1AAw5,"$45,535.74","$4,464.26",0
834,avreibergn5,fC63im0,"$44,001.20","$5,998.80",0
835,dhehnken6,ynmXj1N,"$40,179.00","$9,821.00",0
837,dcowhign8,Vk9VOa,"$43,112.85","$6,887.15",0
838,dolenechann9,mWFC14Ncrg8L,"$39,859.08","$10,140.92",0
839,cwarrenerna,gPXvamMV,"$34,976.84","$15,023.16",0
840,jhinrichnb,TYvTU4e,"$34,926.61","$15,073.39",0
841,rforstallnc,znOysOY9ipNY,"$31,774.92","$18,225.08",0
842,jharrildnd,WlGYni,"$41,269.11","$8,730.89",0
843,agaiterne,awalGDylx,"$35,153.48","$14,846.52",0
844,koliveynf,xbJl3MyJs1Yz,"$38,022.50","$11,977.50",0
845,ashirdng,gdxJr2,"$39,658.35","$10,341.65",0
846,jchartresnh,Z1QUJ11,"$47,354.62","$2,645.38",0
